Q1020	P100004
Q833	P100004
Q1041	P100004
Q836	P100004
Q983	P100004
Q916	P100004
Q117	P100004
Q43	P100004
Q184	P100004
Q189	P100004
Q191	P100004
Q889	P100004
Q1049	P100004
Q863	P100004
Q399	P100004
Q851830	P100004
Q668	P100004
Q804	P100004
Q424	P100004
Q945	P100004
Q219	P100004
Q1037	P100004
Q851	P100004
Q1025	P100004
Q142	P100004
Q115	P100004
Q145	P100004
Q819	P100004
Q717	P100004
Q29999	P100004
Q298	P100004
Q1009	P100004
Q691	P100004
Q924	P100004
Q664	P100004
Q37	P100004
Q786	P100004
Q211	P100004
Q41	P100004
Q796	P100004
Q35	P100004
Q458	P100004
Q967	P100004
Q79	P100004
Q1005	P100004
Q902	P100004
Q1006	P100004
Q31	P100004
Q977	P100004
Q783	P100004
Q739	P100004
Q810	P100004
Q40	P100004
Q657	P100004
Q230	P100004
Q794	P100004
Q132959	P100004
Q1036	P100004
Q233	P100004
Q1016	P100004
Q974	P100004
Q733	P100004
Q1027	P100004
Q750	P100004
Q711	P100004
Q736	P100004
Q8268	P100004
Q921	P100004
Q1014	P100004
Q858	P100004
Q971	P100004
Q958	P100004
Q843	P100004
Q1028	P100004
Q1000	P100004
Q16	P100004
Q817	P100004
Q49	P100004
Q229	P100004
Q96	P100004
Q45	P100004
Q881	P100004
Q1042	P100004
Q27	P100004
Q30	P100004
Q766	P100004
Q214	P100004
Q16502	P100004
Q33	P100004
Q32	P100004
Q334	P100004
Q1433120	P100004
Q790	P100004
Q805	P100004
Q1050	P100004
Q929	P100004
Q822	P100004
Q242	P100004
Q252	P100004
Q155	P100004
Q419	P100004
Q800	P100004
Q262	P100004
Q837	P100004
Q1033	P100004
Q414	P100004
Q225	P100004
Q224	P100004
Q1019	P100004
Q77	P100004
Q712	P100004
Q29	P100004
Q953	P100004
Q398	P100004
Q842	P100004
Q1044	P100004
Q218	P100004
Q771405	P100004
Q221	P100004
Q148	P100004
Q884	P100004
Q258	P100004
Q928	P100004
Q1246	P100004
Q38	P100004
Q1013	P100004
Q874	P100004
Q734	P100004
Q752401	P100004
Q846	P100004
Q236	P100004
Q912	P100004
Q227	P100004
Q12585	P100004
Q1030	P100004
Q965	P100004
Q34	P100004
Q801	P100004
Q963	P100004
Q28	P100004
Q39	P100004
Q792	P100004
Q222	P100004
Q1007	P100004
Q36	P100004
Q811	P100004
Q986	P100004
Q774	P100004
Q878	P100004
Q574	P100004
Q183	P100004
Q265	P100004
Q962	P100004
Q20	P100004
Q408	P100004
Q213	P100004
Q232	P100004
Q813	P100004
Q954	P100004
Q869	P100004
Q1032	P100004
Q854	P100004
Q17	P100004
Q1029	P100004
Q403	P100004
Q212	P100004
Q754	P100004
Q215	P100004
Q114	P100004
Q217	P100004
Q948	P100004
Q143487	P100004
