Q96	P100002
Q1183	P100002
Q826	P100002
Q833	P100002
Q233	P100002
Q20	P100002
Q77	P100002
Q778	P100002
Q971	P100002
Q33788	P100002
Q1025	P100002
Q18221	P100002
Q1009	P100002
Q217	P100002
Q763	P100002
Q115	P100002
Q678	P100002
Q33	P100002
Q921	P100002
Q712	P100002
Q224	P100002
Q771405	P100002
Q774	P100002
Q869	P100002
Q843	P100002
Q232	P100002
Q16635	P100002
Q736	P100002
Q458	P100002
Q4628	P100002
Q817	P100002
Q228	P100002
Q148	P100002
Q1045	P100002
Q39	P100002
Q846	P100002
Q1042	P100002
Q227	P100002
Q1020	P100002
Q691	P100002
Q132959	P100002
Q1005	P100002
Q189	P100002
Q32	P100002
Q9676	P100002
Q225	P100002
Q1037	P100002
Q27	P100002
Q967	P100002
Q414	P100002
Q183	P100002
Q819	P100002
Q752401	P100002
Q1041	P100002
Q977	P100002
Q769	P100002
Q730	P100002
Q786	P100002
Q1246	P100002
Q40	P100002
Q858	P100002
Q31	P100002
Q912	P100002
Q212	P100002
Q419	P100002
Q874	P100002
Q49	P100002
Q347	P100002
Q262	P100002
Q403	P100002
Q16	P100002
Q734	P100002
Q783	P100002
Q1028	P100002
Q334	P100002
Q702	P100002
Q805	P100002
Q258	P100002
Q1007	P100002
Q30971	P100002
Q221	P100002
Q685	P100002
Q238	P100002
Q851830	P100002
Q709	P100002
Q945	P100002
Q811	P100002
Q236	P100002
Q668	P100002
Q43	P100002
Q16644	P100002
Q739	P100002
Q884	P100002
Q26273	P100002
Q1006	P100002
Q5785	P100002
Q800	P100002
Q1033	P100002
Q790	P100002
Q916	P100002
Q244	P100002
Q902	P100002
Q191	P100002
Q126125	P100002
Q143487	P100002
Q155	P100002
Q1039	P100002
Q1036	P100002
Q1029	P100002
Q223	P100002
Q29	P100002
Q889	P100002
Q215	P100002
Q12585	P100002
Q983	P100002
Q41	P100002
Q8646	P100002
Q1044	P100002
Q159	P100002
Q298	P100002
Q970	P100002
Q664	P100002
Q399	P100002
Q38	P100002
Q754	P100002
Q241	P100002
Q145	P100002
Q424	P100002
Q672	P100002
Q17	P100002
Q717	P100002
Q917	P100002
Q781	P100002
Q29999	P100002
Q837	P100002
Q766	P100002
Q710	P100002
Q184	P100002
Q948	P100002
Q954	P100002
Q1049	P100002
Q804	P100002
Q1030	P100002
Q963	P100002
Q79	P100002
Q37	P100002
Q229	P100002
Q14773	P100002
Q953	P100002
Q1433120	P100002
Q813	P100002
Q792	P100002
Q218	P100002
Q1016	P100002
Q924	P100002
Q863	P100002
Q801	P100002
Q114	P100002
Q16502	P100002
Q230	P100002
Q398	P100002
Q21203	P100002
Q45	P100002
Q881	P100002
Q1032	P100002
Q214	P100002
Q878	P100002
Q1410	P100002
Q822	P100002
Q574	P100002
Q11703	P100002
Q928	P100002
Q683	P100002
Q1014	P100002
Q760	P100002
Q697	P100002
Q851	P100002
Q23635	P100002
Q750	P100002
Q986	P100002
Q810	P100002
Q235	P100002
Q42314	P100002
Q695	P100002
Q252	P100002
Q211	P100002
Q784	P100002
Q8268	P100002
Q657	P100002
Q733	P100002
Q219	P100002
Q757	P100002
Q36	P100002
Q222	P100002
Q35	P100002
Q1027	P100002
Q965	P100002
Q1050	P100002
Q408	P100002
Q836	P100002
Q854	P100002
Q242	P100002
Q1013	P100002
Q1019	P100002
Q958	P100002
Q842	P100002
Q974	P100002
Q407199	P100002
Q1000	P100002
Q686	P100002
Q142	P100002
Q962	P100002
Q711	P100002
Q25279	P100002
Q30	P100002
Q213	P100002
Q794	P100002
Q265	P100002
Q796	P100002
Q28	P100002
Q34	P100002
Q929	P100002
Q117	P100002
