Q921	P100008
Q750	P100008
Q43	P100008
Q811	P100008
Q1036	P100008
Q223	P100008
Q403	P100008
Q1005	P100008
Q219	P100008
Q739	P100008
Q945	P100008
Q218	P100008
Q928	P100008
Q25305	P100008
Q258	P100008
Q709	P100008
Q41	P100008
Q954	P100008
Q657	P100008
Q754	P100008
Q1029	P100008
Q717	P100008
Q902	P100008
Q23635	P100008
Q817	P100008
Q224	P100008
Q967	P100008
Q29	P100008
Q1041	P100008
Q26273	P100008
Q826	P100008
Q407199	P100008
Q771405	P100008
Q983	P100008
Q1042	P100008
Q854	P100008
Q672	P100008
Q786	P100008
Q889	P100008
Q213	P100008
Q734	P100008
Q874	P100008
Q115	P100008
Q836	P100008
Q117	P100008
Q1183	P100008
Q986	P100008
Q30971	P100008
Q148	P100008
Q851830	P100008
Q833	P100008
Q244	P100008
Q813	P100008
Q977	P100008
Q32	P100008
Q912	P100008
Q878	P100008
Q962	P100008
Q458	P100008
Q211	P100008
Q96	P100008
Q1020	P100008
Q851	P100008
Q804	P100008
Q18221	P100008
Q766	P100008
Q822	P100008
Q38	P100008
Q347	P100008
Q863	P100008
Q846	P100008
Q917	P100008
Q974	P100008
Q958	P100008
Q695	P100008
Q39	P100008
Q730	P100008
Q16644	P100008
Q424	P100008
Q924	P100008
Q805	P100008
Q27	P100008
Q37	P100008
Q1050	P100008
Q8646	P100008
Q114	P100008
Q800	P100008
Q40	P100008
Q760	P100008
Q33788	P100008
Q12585	P100008
Q668	P100008
Q784	P100008
Q189	P100008
Q948	P100008
Q733	P100008
Q711	P100008
Q16502	P100008
Q929	P100008
Q792	P100008
Q916	P100008
Q810	P100008
Q8268	P100008
Q334	P100008
Q858	P100008
Q953	P100008
Q1027	P100008
Q25279	P100008
Q4628	P100008
Q398	P100008
Q1433120	P100008
Q970	P100008
Q1032	P100008
Q691	P100008
Q842	P100008
Q574	P100008
Q20	P100008
Q963	P100008
Q1025	P100008
Q31	P100008
Q33	P100008
Q683	P100008
Q232	P100008
Q252	P100008
Q212	P100008
Q736	P100008
Q227	P100008
Q142	P100008
Q685	P100008
Q1009	P100008
Q971	P100008
Q710	P100008
Q1049	P100008
Q42314	P100008
Q697	P100008
Q1045	P100008
Q49	P100008
Q183	P100008
Q17	P100008
Q769	P100008
Q35	P100008
Q1039	P100008
Q28	P100008
Q21203	P100008
Q664	P100008
Q1000	P100008
Q702	P100008
Q29999	P100008
Q1037	P100008
Q774	P100008
Q783	P100008
Q1007	P100008
Q262	P100008
Q11703	P100008
Q235	P100008
Q843	P100008
Q265	P100008
Q222	P100008
Q1019	P100008
Q16	P100008
Q221	P100008
Q217	P100008
Q236	P100008
Q30	P100008
Q230	P100008
Q233	P100008
Q1006	P100008
Q225	P100008
Q5785	P100008
Q419	P100008
Q45	P100008
Q414	P100008
Q408	P100008
Q752401	P100008
Q1016	P100008
Q869	P100008
Q794	P100008
Q781	P100008
Q819	P100008
Q228	P100008
Q801	P100008
Q16641	P100008
Q34	P100008
Q229	P100008
Q77	P100008
Q686	P100008
Q399	P100008
Q965	P100008
Q159	P100008
Q796	P100008
Q763	P100008
Q242	P100008
Q16635	P100008
Q1014	P100008
Q143487	P100008
Q837	P100008
Q184	P100008
Q238	P100008
Q678	P100008
Q881	P100008
Q132959	P100008
Q757	P100008
Q155	P100008
Q884	P100008
Q1013	P100008
Q1028	P100008
Q1044	P100008
Q36	P100008
Q778	P100008
Q79	P100008
Q215	P100008
Q1030	P100008
Q1033	P100008
Q790	P100008
Q298	P100008
Q214	P100008
Q145	P100008
Q191	P100008
Q712	P100008
Q241	P100008
