Q501147	P100026
Q501157	P100030
Q461204	P100025
Q487738	P100025
Q503081	P100027
Q503461	P100026
Q501074	P100031
Q487738	P100026
Q493709	P100026
Q501157	P100024
Q506291	P100029
Q485660	P100031
Q501074	P100028
Q488840	P100031
Q111266	P100028
Q327080	P100024
Q493951	P100027
Q111273	P100030
Q156163	P100028
Q156163	P100024
Q503451	P100029
Q108832	P100029
Q502925	P100030
Q302918	P100025
Q156168	P100029
Q111250	P100023
Q501074	P100026
Q108856	P100024
Q488892	P100030
Q108871	P100024
Q327080	P100030
Q493715	P100026
Q503461	P100030
Q111266	P100030
Q488892	P100026
Q112271	P100032
Q503451	P100027
Q503461	P100023
Q188204	P100028
Q495738	P100025
Q501055	P100028
Q302918	P100031
Q156163	P100026
Q503877	P100028
Q502737	P100030
Q501084	P100031
Q188204	P100025
Q503877	P100029
Q156570	P100024
Q108856	P100030
Q503081	P100029
Q502925	P100029
Q494620	P100026
Q494630	P100024
Q156168	P100030
Q111280	P100030
Q111266	P100024
Q501074	P100030
Q492888	P100027
Q506291	P100026
Q493709	P100029
Q496292	P100024
Q493715	P100024
Q156570	P100030
Q502739	P100023
Q503451	P100031
Q501084	P100025
Q137828	P100029
Q261672	P100026
Q156168	P100028
Q188204	P100031
Q488847	P100023
Q488847	P100025
Q493715	P100028
Q493709	P100030
Q108856	P100028
Q506291	P100031
Q461204	P100027
Q494620	P100029
Q111273	P100023
Q156168	P100026
Q494626	P100028
Q501060	P100028
Q488847	P100030
Q494620	P100028
Q501000	P100024
Q503081	P100025
Q487738	P100027
Q488840	P100026
Q494620	P100031
Q492888	P100030
Q495738	P100027
Q494630	P100028
Q495738	P100028
Q494626	P100027
Q506291	P100030
Q501055	P100023
Q112271	P100023
Q109437	P100026
Q137828	P100026
Q501060	P100027
Q501074	P100023
Q461204	P100028
Q108871	P100029
Q501055	P100024
Q492888	P100031
Q487744	P100028
Q501157	P100028
Q496292	P100025
Q109437	P100029
Q501108	P100030
Q137828	P100023
Q501157	P100025
Q487725	P100028
Q503081	P100024
Q501000	P100025
Q494620	P100023
Q501084	P100027
Q501108	P100025
Q188204	P100026
Q156163	P100025
Q302918	P100029
Q108856	P100025
Q501108	P100029
Q108832	P100024
Q502737	P100024
Q502739	P100028
Q111280	P100026
Q488892	P100023
Q493951	P100023
Q327080	P100028
Q496292	P100029
Q503081	P100030
