Q32	P100007
Q851830	P100007
Q763	P100007
Q869	P100007
Q242	P100007
Q184	P100007
Q8268	P100007
Q837	P100007
Q794	P100007
Q398	P100007
Q29	P100007
Q403	P100007
Q20	P100007
Q1019	P100007
Q244	P100007
Q1049	P100007
Q817	P100007
Q222	P100007
Q733	P100007
Q781	P100007
Q792	P100007
Q419	P100007
Q230	P100007
Q1433120	P100007
Q657	P100007
Q27	P100007
Q971	P100007
Q769	P100007
Q668	P100007
Q800	P100007
Q407199	P100007
Q114	P100007
Q678	P100007
Q79	P100007
Q826	P100007
Q881	P100007
Q917	P100007
Q8646	P100007
Q1410	P100007
Q211	P100007
Q159	P100007
Q1042	P100007
Q967	P100007
Q25279	P100007
Q399	P100007
Q889	P100007
Q963	P100007
Q970	P100007
Q1029	P100007
Q37	P100007
Q1032	P100007
Q730	P100007
Q4628	P100007
Q1016	P100007
Q766	P100007
Q1009	P100007
Q16644	P100007
Q214	P100007
Q836	P100007
Q218	P100007
Q215	P100007
Q212	P100007
Q986	P100007
Q902	P100007
Q132959	P100007
Q1039	P100007
Q1006	P100007
Q1014	P100007
Q223	P100007
Q115	P100007
Q191	P100007
Q1020	P100007
Q790	P100007
Q1041	P100007
Q42314	P100007
Q49	P100007
Q878	P100007
Q40	P100007
Q458	P100007
Q1028	P100007
Q833	P100007
Q189	P100007
Q29999	P100007
Q953	P100007
Q774	P100007
Q16635	P100007
Q752401	P100007
Q811	P100007
Q691	P100007
Q709	P100007
Q28	P100007
Q225	P100007
Q18221	P100007
Q258	P100007
Q916	P100007
Q35	P100007
Q17	P100007
Q23635	P100007
Q710	P100007
Q298	P100007
Q929	P100007
Q96	P100007
Q843	P100007
Q1045	P100007
Q38	P100007
Q711	P100007
Q265	P100007
Q974	P100007
Q232	P100007
Q117	P100007
Q183	P100007
Q954	P100007
Q155	P100007
Q12585	P100007
Q983	P100007
Q414	P100007
Q11703	P100007
Q805	P100007
Q241	P100007
Q757	P100007
Q786	P100007
Q1005	P100007
Q717	P100007
Q33788	P100007
Q219	P100007
Q965	P100007
Q977	P100007
Q842	P100007
Q30	P100007
Q229	P100007
Q734	P100007
Q1050	P100007
Q813	P100007
Q235	P100007
Q697	P100007
Q5785	P100007
Q1037	P100007
Q34	P100007
Q664	P100007
Q819	P100007
Q221	P100007
Q683	P100007
Q1044	P100007
Q750	P100007
Q347	P100007
Q233	P100007
Q884	P100007
Q9676	P100007
Q796	P100007
Q224	P100007
Q801	P100007
Q695	P100007
Q31	P100007
Q771405	P100007
Q33	P100007
Q143487	P100007
Q262	P100007
Q408	P100007
Q928	P100007
Q25305	P100007
Q1183	P100007
Q702	P100007
Q736	P100007
Q783	P100007
Q30971	P100007
Q863	P100007
Q16641	P100007
Q1007	P100007
Q252	P100007
Q43	P100007
Q77	P100007
Q686	P100007
Q36	P100007
Q1027	P100007
Q846	P100007
Q945	P100007
Q238	P100007
Q21203	P100007
Q1033	P100007
Q874	P100007
Q921	P100007
Q804	P100007
Q754	P100007
Q1000	P100007
Q948	P100007
Q228	P100007
Q778	P100007
Q739	P100007
Q854	P100007
Q810	P100007
Q784	P100007
Q962	P100007
Q858	P100007
Q14773	P100007
Q1030	P100007
Q39	P100007
Q227	P100007
Q16	P100007
Q213	P100007
Q41	P100007
Q1025	P100007
Q1036	P100007
Q912	P100007
Q760	P100007
Q822	P100007
Q217	P100007
Q148	P100007
Q142	P100007
Q574	P100007
Q236	P100007
Q712	P100007
Q16502	P100007
Q851	P100007
Q45	P100007
Q672	P100007
Q1013	P100007
Q26273	P100007
Q424	P100007
Q334	P100007
Q924	P100007
Q145	P100007
Q958	P100007
Q685	P100007
