Q710	P100010
Q878	P100010
Q1020	P100010
Q691	P100010
Q29999	P100010
Q20	P100010
Q833	P100010
Q236	P100010
Q965	P100010
Q712	P100010
Q33788	P100010
Q41	P100010
Q736	P100010
Q262	P100010
Q17	P100010
Q783	P100010
Q419	P100010
Q760	P100010
Q1049	P100010
Q971	P100010
Q1030	P100010
Q213	P100010
Q1006	P100010
Q774	P100010
Q929	P100010
Q252	P100010
Q837	P100010
Q711	P100010
Q804	P100010
Q238	P100010
Q851830	P100010
Q792	P100010
Q28	P100010
Q811	P100010
Q25279	P100010
Q1014	P100010
Q733	P100010
Q805	P100010
Q39	P100010
Q1009	P100010
Q664	P100010
Q794	P100010
Q826	P100010
Q233	P100010
Q1246	P100010
Q657	P100010
Q1005	P100010
Q843	P100010
Q189	P100010
Q1028	P100010
Q924	P100010
Q159	P100010
Q403	P100010
Q983	P100010
Q217	P100010
Q191	P100010
Q813	P100010
Q79	P100010
Q851	P100010
Q218	P100010
Q846	P100010
Q757	P100010
Q1025	P100010
Q769	P100010
Q953	P100010
Q921	P100010
Q38	P100010
Q16	P100010
Q869	P100010
Q142	P100010
Q574	P100010
Q884	P100010
Q954	P100010
Q717	P100010
Q778	P100010
Q96	P100010
Q1041	P100010
Q211	P100010
Q36	P100010
Q45	P100010
Q750	P100010
Q244	P100010
Q40	P100010
Q298	P100010
Q1033	P100010
Q928	P100010
Q819	P100010
Q668	P100010
Q1042	P100010
Q781	P100010
Q945	P100010
Q148	P100010
Q1044	P100010
Q399	P100010
Q854	P100010
Q963	P100010
Q258	P100010
Q5785	P100010
Q21203	P100010
Q221	P100010
Q1039	P100010
Q889	P100010
Q796	P100010
Q678	P100010
Q1037	P100010
Q766	P100010
Q8646	P100010
Q739	P100010
Q912	P100010
Q1032	P100010
Q801	P100010
Q800	P100010
Q1019	P100010
Q842	P100010
Q115	P100010
Q695	P100010
Q43	P100010
Q1007	P100010
Q822	P100010
Q685	P100010
Q686	P100010
Q14773	P100010
Q183	P100010
Q77	P100010
Q29	P100010
Q1000	P100010
Q977	P100010
Q902	P100010
Q962	P100010
Q858	P100010
Q407199	P100010
Q790	P100010
Q33	P100010
Q970	P100010
Q958	P100010
Q32	P100010
Q215	P100010
Q398	P100010
Q836	P100010
Q225	P100010
Q224	P100010
Q27	P100010
Q1036	P100010
Q784	P100010
Q408	P100010
Q155	P100010
Q1016	P100010
Q334	P100010
Q34	P100010
Q974	P100010
Q145	P100010
Q730	P100010
Q114	P100010
Q31	P100010
Q229	P100010
Q214	P100010
Q227	P100010
Q916	P100010
Q881	P100010
Q817	P100010
Q917	P100010
Q863	P100010
Q786	P100010
Q702	P100010
Q754	P100010
Q810	P100010
Q35	P100010
Q222	P100010
Q734	P100010
Q683	P100010
Q117	P100010
Q30	P100010
Q232	P100010
Q1027	P100010
Q219	P100010
Q212	P100010
Q424	P100010
Q26273	P100010
Q1013	P100010
Q967	P100010
Q230	P100010
Q37	P100010
Q763	P100010
Q1050	P100010
Q948	P100010
