Q784	P100009
Q79	P100009
Q1030	P100009
Q238	P100009
Q881	P100009
Q1029	P100009
Q769	P100009
Q1027	P100009
Q813	P100009
Q407199	P100009
Q38	P100009
Q967	P100009
Q142	P100009
Q971	P100009
Q244	P100009
Q232	P100009
Q711	P100009
Q20	P100009
Q730	P100009
Q574	P100009
Q148	P100009
Q213	P100009
Q874	P100009
Q28	P100009
Q760	P100009
Q235	P100009
Q794	P100009
Q1050	P100009
Q833	P100009
Q1007	P100009
Q334	P100009
Q218	P100009
Q783	P100009
Q41	P100009
Q945	P100009
Q219	P100009
Q214	P100009
Q778	P100009
Q970	P100009
Q836	P100009
Q717	P100009
Q800	P100009
Q889	P100009
Q159	P100009
Q796	P100009
Q265	P100009
Q1433120	P100009
Q962	P100009
Q790	P100009
Q781	P100009
Q29999	P100009
Q686	P100009
Q683	P100009
Q1009	P100009
Q222	P100009
Q241	P100009
Q39	P100009
Q36	P100009
Q763	P100009
Q184	P100009
Q414	P100009
Q678	P100009
Q819	P100009
Q1016	P100009
Q685	P100009
Q983	P100009
Q49	P100009
Q45	P100009
Q965	P100009
Q851	P100009
Q424	P100009
Q225	P100009
Q774	P100009
Q986	P100009
Q858	P100009
Q739	P100009
Q792	P100009
Q734	P100009
Q822	P100009
Q233	P100009
Q826	P100009
Q695	P100009
Q884	P100009
Q114	P100009
Q262	P100009
Q1049	P100009
Q217	P100009
Q298	P100009
Q458	P100009
Q16502	P100009
Q1019	P100009
Q211	P100009
Q228	P100009
Q953	P100009
Q242	P100009
Q912	P100009
Q408	P100009
Q842	P100009
Q977	P100009
Q191	P100009
Q691	P100009
Q224	P100009
Q16	P100009
Q236	P100009
Q709	P100009
Q902	P100009
Q657	P100009
Q954	P100009
Q33	P100009
Q43	P100009
Q27	P100009
Q96	P100009
Q664	P100009
Q917	P100009
Q697	P100009
Q145	P100009
Q1014	P100009
Q215	P100009
Q878	P100009
Q668	P100009
Q1013	P100009
Q766	P100009
Q252	P100009
Q958	P100009
Q40	P100009
Q230	P100009
Q963	P100009
Q702	P100009
Q398	P100009
Q1000	P100009
Q851830	P100009
Q31	P100009
Q189	P100009
Q817	P100009
Q854	P100009
Q811	P100009
Q155	P100009
Q212	P100009
Q258	P100009
Q29	P100009
Q843	P100009
Q754	P100009
Q1006	P100009
Q810	P100009
Q929	P100009
Q1041	P100009
Q34	P100009
Q117	P100009
Q1042	P100009
Q1025	P100009
Q710	P100009
Q752401	P100009
Q1045	P100009
Q921	P100009
Q77	P100009
Q771405	P100009
Q183	P100009
Q221	P100009
Q750	P100009
Q229	P100009
Q8268	P100009
Q115	P100009
Q37	P100009
Q928	P100009
Q32	P100009
Q757	P100009
Q916	P100009
Q1044	P100009
Q419	P100009
Q143487	P100009
Q948	P100009
Q1005	P100009
Q733	P100009
Q837	P100009
Q863	P100009
Q132959	P100009
Q1037	P100009
Q1039	P100009
Q846	P100009
Q1020	P100009
Q1033	P100009
Q30	P100009
Q974	P100009
Q786	P100009
Q805	P100009
Q17	P100009
Q403	P100009
Q35	P100009
Q736	P100009
Q712	P100009
Q1028	P100009
Q869	P100009
Q12585	P100009
Q672	P100009
Q227	P100009
Q801	P100009
Q924	P100009
Q399	P100009
Q1032	P100009
Q804	P100009
Q1036	P100009
