Q29	P100011
Q817	P100016
Q35	P100016
Q1039	P100019
Q730	P100012
Q1009	P100020
Q43	P100011
Q668	P100018
Q783	P100015
Q224	P100013
Q191	P100021
Q796	P100022
Q736	P100011
Q736	P100020
Q881	P100019
Q948	P100022
Q33	P100014
Q419	P100015
Q869	P100014
Q40	P100022
Q733	P100022
Q822	P100014
Q258	P100020
Q657	P100021
Q398	P100021
Q754	P100017
Q786	P100017
Q225	P100021
Q863	P100018
Q800	P100012
Q43	P100019
Q145	P100021
Q31	P100016
Q1014	P100011
Q225	P100011
Q736	P100015
Q954	P100021
Q34	P100012
Q846	P100018
Q217	P100012
Q1049	P100019
Q213	P100022
Q38	P100019
Q986	P100014
Q928	P100016
Q963	P100016
Q115	P100016
Q783	P100017
Q833	P100013
Q145	P100014
Q851	P100022
Q403	P100018
Q38	P100021
Q1039	P100013
Q29999	P100011
Q774	P100020
Q954	P100013
Q40	P100016
Q214	P100011
Q17	P100021
Q212	P100022
Q1016	P100011
Q683	P100014
Q916	P100019
Q822	P100021
Q826	P100011
Q117	P100016
Q769	P100020
Q783	P100020
Q1042	P100016
Q983	P100022
Q35	P100022
Q739	P100019
Q189	P100018
Q574	P100022
Q1009	P100017
Q817	P100017
Q826	P100020
Q1014	P100013
Q1039	P100016
Q211	P100012
Q258	P100019
Q736	P100012
Q242	P100014
Q334	P100012
Q846	P100022
Q965	P100012
Q783	P100014
Q215	P100014
Q754	P100016
Q36	P100019
Q191	P100018
Q252	P100014
Q258	P100021
Q117	P100013
Q983	P100019
Q874	P100020
Q712	P100021
Q711	P100015
Q1014	P100012
Q804	P100011
Q948	P100021
Q31	P100017
Q733	P100019
Q145	P100017
Q265	P100020
Q881	P100022
Q574	P100011
Q958	P100020
Q29999	P100015
Q39	P100014
Q1020	P100021
Q37	P100013
Q963	P100017
Q115	P100019
Q1032	P100022
Q184	P100016
Q691	P100012
Q1027	P100019
Q691	P100020
Q148	P100012
Q774	P100012
Q796	P100020
Q945	P100020
Q183	P100011
Q262	P100019
Q43	P100016
Q212	P100014
Q96	P100016
Q790	P100019
Q924	P100022
Q1042	P100017
Q1045	P100015
Q843	P100021
Q769	P100021
Q962	P100021
Q219	P100020
Q399	P100012
Q1009	P100016
Q967	P100017
Q29999	P100018
Q403	P100012
Q851830	P100019
Q225	P100020
Q230	P100013
Q1049	P100020
Q35	P100019
Q783	P100013
Q889	P100022
Q965	P100011
Q945	P100016
Q781	P100019
Q712	P100012
Q244	P100019
Q734	P100020
Q1025	P100014
Q683	P100015
Q189	P100017
Q948	P100012
Q1037	P100013
Q874	P100012
Q766	P100011
Q40	P100014
Q217	P100013
Q298	P100016
Q114	P100022
Q30	P100018
Q155	P100020
Q233	P100020
Q769	P100022
Q912	P100021
Q881	P100016
Q27	P100017
Q843	P100014
Q574	P100020
Q424	P100021
Q1039	P100012
Q184	P100017
Q657	P100020
Q398	P100020
Q916	P100011
Q191	P100011
Q424	P100016
Q28	P100019
Q730	P100019
Q211	P100014
Q232	P100021
Q41	P100022
Q1044	P100014
Q1045	P100020
Q846	P100016
Q750	P100016
Q711	P100021
Q43	P100017
Q843	P100012
Q215	P100015
Q970	P100020
Q1020	P100017
Q837	P100021
Q846	P100015
Q227	P100022
Q1000	P100017
Q683	P100012
Q38	P100020
Q1013	P100014
Q967	P100016
Q217	P100019
Q230	P100015
Q811	P100013
Q836	P100020
Q958	P100022
Q928	P100011
Q1025	P100012
Q813	P100020
Q712	P100014
Q929	P100012
Q781	P100016
Q34	P100021
Q917	P100016
Q214	P100021
Q917	P100019
Q733	P100011
Q983	P100014
Q218	P100018
Q189	P100016
Q986	P100012
Q796	P100012
Q1039	P100015
Q217	P100014
Q399	P100014
Q739	P100021
Q229	P100022
Q229	P100014
Q800	P100014
Q37	P100017
Q1009	P100019
Q155	P100012
Q233	P100012
Q1020	P100015
Q1028	P100015
Q804	P100013
Q1039	P100021
Q954	P100018
Q854	P100011
Q874	P100013
Q212	P100012
Q851	P100015
Q929	P100013
Q822	P100012
Q1039	P100011
Q33	P100012
Q916	P100017
Q902	P100016
Q424	P100017
Q668	P100022
Q424	P100020
Q917	P100013
Q948	P100018
Q736	P100019
Q29999	P100016
Q1044	P100017
Q1049	P100011
Q1027	P100016
Q750	P100017
Q183	P100016
Q965	P100019
Q213	P100018
Q948	P100016
Q796	P100016
Q958	P100018
Q115	P100013
Q145	P100019
Q27	P100013
Q822	P100018
Q811	P100016
Q142	P100012
Q1006	P100014
Q977	P100013
Q1000	P100016
Q38	P100014
Q826	P100013
Q796	P100015
Q41	P100014
Q916	P100015
Q954	P100022
Q334	P100014
Q854	P100013
Q813	P100011
Q262	P100021
Q685	P100012
Q242	P100012
Q851830	P100013
Q781	P100017
Q786	P100011
Q842	P100020
Q917	P100017
Q30	P100022
Q769	P100018
Q750	P100011
Q1044	P100020
Q1029	P100020
Q786	P100021
Q843	P100016
Q810	P100018
Q657	P100014
Q398	P100014
Q921	P100015
Q1027	P100022
Q790	P100012
Q213	P100015
Q1029	P100011
Q298	P100013
Q881	P100011
Q232	P100014
Q970	P100011
Q38	P100022
Q262	P100014
Q916	P100016
Q1041	P100020
Q244	P100021
Q970	P100021
Q403	P100020
Q685	P100016
Q189	P100019
Q1020	P100020
Q213	P100016
Q736	P100013
Q35	P100012
Q1027	P100014
Q962	P100012
Q733	P100015
Q244	P100011
Q1033	P100011
Q1025	P100020
Q218	P100020
Q20	P100020
Q1006	P100017
Q962	P100020
Q1027	P100017
Q833	P100019
Q1041	P100016
Q869	P100015
Q712	P100019
Q983	P100021
Q948	P100020
Q953	P100015
Q881	P100013
Q811	P100017
Q34	P100015
Q40	P100021
Q34	P100014
Q1045	P100013
Q39	P100017
Q419	P100013
Q792	P100012
Q734	P100011
Q730	P100021
Q115	P100021
Q691	P100021
Q334	P100013
Q334	P100016
Q977	P100012
Q837	P100014
Q958	P100011
Q408	P100021
Q754	P100012
Q213	P100012
Q786	P100012
Q668	P100020
Q1039	P100020
Q1036	P100018
Q912	P100019
Q222	P100020
Q1009	P100011
Q958	P100021
Q43	P100020
Q1014	P100022
Q225	P100019
Q851830	P100020
Q148	P100022
Q241	P100019
Q842	P100014
Q218	P100019
Q1042	P100020
Q750	P100022
Q790	P100020
Q790	P100011
Q28	P100017
Q214	P100017
Q30	P100013
Q408	P100014
Q241	P100021
Q27	P100011
Q810	P100014
Q836	P100019
Q854	P100022
Q35	P100021
Q977	P100016
Q334	P100015
Q792	P100015
Q810	P100011
Q236	P100015
Q17	P100012
Q929	P100020
Q45	P100018
Q928	P100017
Q810	P100021
Q1019	P100011
Q804	P100020
Q224	P100018
Q258	P100013
Q842	P100011
Q574	P100019
Q986	P100019
Q792	P100011
Q39	P100016
Q225	P100018
Q810	P100019
Q155	P100019
Q233	P100019
Q1044	P100021
Q227	P100011
Q414	P100013
Q1042	P100019
Q213	P100021
Q117	P100017
Q334	P100017
Q733	P100013
Q33	P100019
Q227	P100017
Q1020	P100022
Q953	P100013
Q41	P100018
Q217	P100020
Q977	P100022
Q189	P100013
Q846	P100014
Q1025	P100022
Q963	P100013
Q1037	P100020
Q17	P100013
Q902	P100020
Q262	P100015
Q31	P100015
Q399	P100015
Q963	P100011
Q41	P100017
Q1033	P100014
Q17	P100014
Q214	P100016
Q189	P100011
Q924	P100011
Q1027	P100021
Q958	P100015
Q1030	P100021
Q419	P100016
Q804	P100017
Q262	P100020
Q142	P100021
Q219	P100016
Q842	P100015
Q970	P100014
Q851830	P100015
Q27	P100022
Q16	P100012
Q833	P100014
Q225	P100022
Q769	P100017
Q258	P100014
Q790	P100018
Q878	P100020
Q954	P100014
Q1014	P100020
Q211	P100016
Q736	P100016
Q683	P100013
Q222	P100017
Q683	P100016
Q804	P100018
Q1029	P100021
Q786	P100014
Q16	P100018
Q967	P100015
Q664	P100013
Q889	P100017
Q977	P100018
Q837	P100020
Q869	P100021
Q1006	P100015
Q826	P100015
Q334	P100011
Q114	P100021
Q869	P100017
Q786	P100013
Q854	P100020
Q1029	P100019
Q781	P100021
Q842	P100018
Q953	P100014
Q227	P100016
Q843	P100015
Q730	P100015
Q40	P100019
Q183	P100018
Q236	P100018
Q298	P100012
Q774	P100018
Q298	P100020
Q691	P100017
Q810	P100016
Q1045	P100022
Q1036	P100016
Q244	P100020
Q1049	P100014
Q41	P100019
Q902	P100013
Q77	P100021
Q115	P100011
Q929	P100015
Q1009	P100013
Q843	P100022
Q792	P100020
Q963	P100022
Q219	P100014
Q863	P100020
Q419	P100017
Q37	P100014
Q977	P100019
Q27	P100016
Q881	P100017
Q399	P100016
Q967	P100012
Q668	P100012
Q786	P100020
Q754	P100019
Q769	P100016
Q403	P100017
Q826	P100012
Q902	P100021
Q1033	P100022
Q148	P100013
Q800	P100011
Q1030	P100013
Q800	P100020
Q211	P100017
Q225	P100012
Q736	P100017
Q399	P100011
Q1045	P100011
Q683	P100017
Q1037	P100022
Q790	P100021
Q846	P100017
Q236	P100017
Q244	P100013
Q874	P100016
Q1020	P100018
Q986	P100022
Q851830	P100021
Q712	P100011
Q29999	P100022
Q218	P100021
Q928	P100014
Q1020	P100016
Q34	P100019
Q917	P100021
Q38	P100012
Q833	P100021
Q796	P100021
Q252	P100020
Q298	P100011
Q1013	P100013
Q863	P100019
Q142	P100015
